客户经理,德邦证券股份有限公司深圳金田路证券营业部,0.5-1万/月
账户业务员,国泰君安证券深圳福民路营业部,4-8千/月
投资顾问助理,中泰证券股份有限公司贵州分公司,6-9千/月
渠道拓展,国信证券(香港),0.6-1.5万/月
渠道助理,国信证券深圳深南中路证券营业部,6-8千/月
客户经理,国泰君安证券深圳滨海大道创投大厦营业部,3-8千/月
急招活动策划（企宣类+周末双休）,民众证券投资咨询有限公司,5-7千/月
网络管理工程师,光大证券股份有限公司,1.5-2万/月
资管-合规法律岗,国盛证券资产管理有限公司,1.5-2万/月
投资顾问,兴业证券华南分公司,
理财服务顾问,华西证券股份有限公司深圳民田路证券营业部,0.6-1.5万/月
金融顾问,英大证券有限责任公司深圳华侨城证券营业部,0.8-1万/月
行政综合岗,五矿证券有限公司深圳金田路证券营业部,5-8千/月
信息技术专员,国泰君安证券股份有限公司深圳分公司,10-15万/年
投资经理,中国中投证券有限责任公司,0.8-1.2万/月
公共关系管理岗,国海证券股份有限公司,1.5-2万/月
理财经理,上海证券有限责任公司深圳分公司,0.7-1万/月
基金托管部-市场营销岗,海通证券全国总部,
海通新能源股权投资管理有限公司-高级投资经理,海通新能源股权投资管理有限公司,
秘书,深圳证券信息有限公司,15-25万/年
交易员,银泰证券有限责任公司,10-15万/年
综合管理岗,深圳证券通信有限公司,1.5-2万/月
合规专员,广东博众证券投资咨询有限公司深圳分公司,5-6千/月
直属一部-合规专员,兴业证券股份有限公司深圳侨香路证券营业部,6-8千/月
金融市场部业务专员,国泰君安证券股份有限公司深圳金田路证券营业部,0.6-2万/月
财富管理师,华鑫证券有限责任公司,6-8千/月
资管业务合规岗,五矿证券有限公司,1-1.5万/月
客户经理,安信证券股份有限公司深圳分公司,5-9千/月
经执委-总部区域经理岗（广东）,国金证券股份有限公司,0.8-1万/月
机构业务岗,英大证券有限责任公司横岗证券营业部,4-8千/月
OA研发运维岗,东亚前海证券有限责任公司,1-1.5万/月
理财顾问（正式编制）,兴业证券股份有限公司深圳科苑路证券营业部,1-1.5万/月
团队长,中信建投证券股份有限公司深圳登良路阿里中心证券营业部,0.8-1万/月
固定收益事业部-交易结算岗,联储证券有限责任公司,0.8-1.5万/月
财富顾问,招商证券股份有限公司深圳深南中路证券营业部,1.5-2万/月
投资交易岗（量化研究）,招商证券股份有限公司,50-100万/年
固定收益部-交易支持岗,申港证券股份有限公司,
股权销售,东方花旗证券有限公司,1.5-2万/月
党务行政专员,国信证券股份有限公司深圳振华分公司,10-15万/年
理财经理,方正证券股份有限公司深圳分公司,1-2万/月
2019年寒假实习岗（深圳）,中信证券股份有限公司,
私人财富顾问,中国民族证券有限责任公司深圳深南大道证券营业部,1-2万/月
理财顾问,长城证券股份有限公司深圳登良路证券营业部,4.5-6千/月
合规专员,新时代证券股份有限公司深圳深南大道金运世纪证券营业部,4.5-6千/月
运维开发工程师,平安证券股份有限公司,
投资顾问,国信证券深圳福中一路证券营业部,0.8-1万/月
人事专员,华创证券有限责任公司深圳分公司,0.8-1万/月
行政秘书岗,民生证券股份有限公司,6-8千/月
结构融资业务总部-深圳ABS业务团队,兴业证券股份有限公司,1.5-2万/月
财经新闻记者,上海证券报社,0.5-1.5万/月
信息安全岗,第一创业证券股份有限公司,15-30万/年
合规风控负责人（子公司）,华林证券股份有限公司,1.5-2.5万/月
财富管理经理,华林证券深圳龟山路证券营业部,3-6千/月
法律事务岗,华林证券上海南京西路证券营业部,1-2万/月
行政兼出纳（综合岗）,华林证券深圳高新南七道证券营业部,4-6千/月
营销总监,华林证券深圳益田路证券营业部,4.5-6千/月
运行监控工程师,深圳证券交易所营运服务与物业管理有限公司,25-40万/年
客户经理,安信证券股份有限公司深圳下梅林二街证券营业部,0.8-1万/月
风控文员,捷信消费金融有限公司,5-7千/月
高薪期货操盘手非销售无培训,深圳天茂实业控股有限公司,2-2.5万/月
投融资总经理,深圳市绿洲房地产开发有限公司,1.5-3万/月
市场专员,中国金融在线-巨灵财经,1-2万/月
短视频剪辑师,深圳无觅科技有限公司,0.5-1万/月
优才销售主管I平安综合金融全国冠军团队,中国平安人寿保险股份有限公司深圳分公司,2-2.5万/月
财务助理,深圳仁辉信息科技有限公司,5.5-7.5千/月
（全国冠军营业部）平安优才计划,中国平安人寿保险股份有限公司深圳分公司,1-1.5万/月
财税专员,深圳前海澜海商业保理有限公司,0.8-1万/月
催收经理,深圳市小佰科技有限公司,6-8千/月
z福田催收专员保底4400+包住,深圳市中普生电子科技有限公司,0.8-1万/月
急聘资金交易员/周末双休/有无经验均可,深圳市立诚投资咨询有限公司,0.6-1.5万/月
电话客服专员,深圳前海壁虎科技有限公司,5-8千/月
龙岗6K急招销售实习生包吃住,深圳市铭盛居房地产经纪有限公司,0.8-1万/月
诶呦，这个公司不错呦,济南昊舜律所金融后台服务外包有限公司深圳分公司,0.8-1万/月
销售顾问（高薪）,深圳市小小金融服务有限公司,0.8-1.5万/月
法务副总,红岭创投电子商务股份有限公司,2.5-3.9万/月
风险管理负责人（衍生品方向）,金瑞期货股份有限公司,1.5-2万/月
数据工程师（ETL）,广州安正软件股份有限公司,0.8-1.1万/月
银行贷后客服,高柏（中国）企业管理咨询有限公司深圳分公司,0.5-1万/月
跨境电商商城运营,深圳泰中科技有限公司,1-1.5万/月
ABS业务总监,诺华世界（深圳）商业保理有限公司,1-2万/月
高级交互设计师,深圳市赢众通金融信息服务有限责任公司,1.5-3万/月
总公司综合管理部司机岗,前海人寿保险股份有限公司,6-10万/年
融资经理/总监（融资租赁公司）,腾翔(中国)控股集团有限公司,3-4.5万/月
财富管理团队总监,国建新材料产业发展研究院（深圳）有限公司,0.7-3万/月
客户经理（线上产品）,深圳前海金融管理学院有限公司,6-8千/月
SEO专员,深圳盈和信互联网金融服务有限公司,6-8千/月
金融投资顾问,香港康宏金融集团深圳分公司,1-1.5万/月
首席运营官,汇才保险代理（深圳）有限公司,2-3万/月
市场营销专员,柏乐瑞（深圳）教育咨询有限责任公司,0.8-1万/月
人事专员、行政专员,深圳智药信息科技有限公司,0.7-1万/月
均薪8K+电话客服+无责底薪,国金创投资（深圳）有限公司,0.5-1.2万/月
信贷专员/银行合作经理/高提成,深圳市诚誉资产管理有限公司,0.7-1.5万/月
金融同业部华南区实习生,浙商基金管理有限公司上海分公司,1.5千以下/月
保安,深圳市保华护卫保安服务有限公司,6-9千/月
java中高级开发,深圳市吉屋网络技术有限公司,1-1.5万/月
助理评级分析师,国众联,6-8千/月
包饺子高手面点师,深圳市四季尚松贸易有限公司,4.5-6千/月
6000 普工 打包,广东铧泰网络科技有限公司,6-8千/月
大宗期货高级经理（农产品方向）,深圳前海恒兴控股有限公司,20-30万/年
反欺诈审查专员  (MJ000829),团贷网,0.6-1万/月
电话催收专员/客服（综合薪资8K）,深圳市深创联金融服务有限公司,6-8千/月
业务部销售/业务员,深圳市上市公司并购协会,1-3万/月
人力资源专员（招聘培训方向）,深圳云科谷信息服务有限公司,0.8-1.2万/月
会计,深圳市中林融资租赁有限公司,6-8千/月
基金行政专员,深圳德摩和谐投资咨询有限公司,4-6万/年
销售顾问（世界500强正编）,平安普惠投资咨询有限公司深圳新安营业部,1-1.5万/月
事业部总经理,海银财富管理有限公司深圳分公司,2.5-3万/月
金融 业务经理/ 融资租赁客户经理/融资租赁专员,国旺国际融资租赁有限公司,5-9千/月
金融数据分析员（***）,深圳市捷旅会展服务有限公司,0.5-1万/月
招商经理(无责任底薪5K),兆富（深圳）投资咨询有限公司,6-8千/月
风控总监,深圳刷宝科技有限公司,2-3万/月
线上销售,北京嘉善投资有限公司,0.8-1万/月
服装导购合伙人,深圳前海大湘股权投资基金有限公司,40-50万/年
家庭保险规划师102（分配客户）,深圳市金斧子资本管理有限公司,1-2万/月
总经理（化妆品行业）,红十三集团,4-5万/月
5800元月 普工 电子厂,广东君晨网络科技有限公司,4.5-6千/月
优才保险代理人,中国平安人寿保险股份有限公司深圳分公司,0.8-1.2万/月
文案策划,深圳市点金普惠网络科技有限公司,0.6-1万/月
在线客服/客服文员/网络客服/客服专员,深圳市彩游科技有限公司,3-5千/月
高级理财经理,深圳荧兴源资产管理集团有限公司,0.8-1万/月
地产金融顾问,深圳市易融咨询管理服务有限公司,20-30万/年
区域培训督导,深圳前海一点科技有限公司,7-9千/月
